ID,State ID,State Regulation,Login,Company,Product Name,Renewal Estimate,Late Fee,State Reg Type,Initial Sub Date,Initial Registration Status,Renewal Current Payment,ALL Payments,Certificate Exp,Cancellation Effective,Submission Date,Approval Received,Frequency,Renewal Registration Status,Month,Submission/Maintenance Notes,Current Certificate,Invoiced On
5445,NM,NM-Fertilizer - All Products,ARB-NM-ALL NON-PEST-ALL,ARB,Mn-jet Fe,$5.00,$0.00,Registration,,Approved,ARB-NM-75418-Renewal-2025,"ARB-NM-67460-Renewal 2023,ARB-NM-67661-2024 Fert Renewal,ARB-NM-75418-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5514,NM,NM-Fertilizer - All Products,ARB-NM-ALL NON-PEST-ALL,ARB,PALM-jet Mg,$5.00,$0.00,Registration,,Approved,ARB-NM-75418-Renewal-2025,"ARB-NM-67460-Renewal 2023,ARB-NM-67661-2024 Fert Renewal,ARB-NM-75418-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
10537,NM,NM-Fertilizer - All Products,ARB-NM-ALL NON-PEST-ALL,ARB,Nutriroot Granular,$5.00,$0.00,Registration,2/9/2024,Approved - Initial,ARB-NM-75418-Renewal-2025,"ARB-NM-73633-NutriRoot Gran New Reg,ARB-NM-75418-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,Co ID 0001W8    NM ID 72093,,ARB-90032228-State Renewal Fees
7799,NM,NM-Soil Conditioner - ≤ 5lbs,,BIN,BIO-ELEVATE,$10.00,$0.00,Registration,3/21/2024,Approved - Initial,BIN-NM-75421-Renewal-2025,"BIN-NM-67733-2024 New Reg,BIN-NM-75421-Renewal-2025",12/31/2024,,12/20/2024,4/2/2024,Annual,Renewal Submitted,12,,,BIN-90032229-State Renewal Fees
7798,NM,NM-Soil Conditioner - ALL PRODUCTS,,BIN,BIO-ELEVATE,$5.00,$0.00,Registration,3/21/2024,Approved - Initial,BIN-NM-75421-Renewal-2025,"BIN-NM-67733-2024 New Reg,BIN-NM-75421-Renewal-2025",12/31/2024,,12/20/2024,4/2/2024,Annual,Renewal Submitted,12,,,BIN-90032229-State Renewal Fees
6815,NM,NM-Fertilizer - All Products,,BOR,Fertibor 15%,$5.00,$0.00,Registration,,Approved,BOR-NM-75422-Renewal-2025,"BOR-NM-67411-Renewal 2023,BOR-NM-67662-2024 Fert Renewal,BOR-NM-75422-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,NM BOR cert exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/dqr8_6g6Tm3VaYcu2yHbEA/RVgJ2JdzP3GfjzA1T9v5NQ8N4iRfcADbvyNj7Pv-aIvFyUWfpb6eWWq7iOHUNJzLD-T5i4mHdSJJ5c5aZ1PlsoshI15tH6y37cFHSSVuWT5aljA_9GoGnvSrMoonkON1krA89pdoyYl7jo-G9ewwQTIUBQnxVL_6LTO63UpLuck/4IbpBIZQ-h-OcKtHqjm_zL5iMeFX3x2P6J2oaIL0qQE),BOR-90032230-State Renewal Fees
6817,NM,NM-Fertilizer - All Products,,BOR,Solubor 20.5%,$5.00,$0.00,Registration,,Approved,BOR-NM-75422-Renewal-2025,"BOR-NM-67411-Renewal 2023,BOR-NM-67662-2024 Fert Renewal,BOR-NM-75422-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,NM BOR cert exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/-dxoQ52MwPvmBFpjlW3X4g/rhTxZN4I_D-msXS7VPlxldTLc0pLLv0mIbiLvs5SsTKbuEPPf55R5AbXlrAfh-Sr9ft4Aa2rqxOZgUzfFs4DYo2OeXDzAZBXud3SVgWrgT6CV3J-NWxQK8k0-gMxAt1pYLBlAmxArYmXK6vbdEMXbWjdaMoLeMgViBaLP_T4KHg/hkjOCi9IgEYrGVQs5Eu6EcYLqpMzi3GNgY4FeVtxYkU),BOR-90032230-State Renewal Fees
6816,NM,NM-Fertilizer - All Products,,BOR,Granubor 15%,$5.00,$0.00,Registration,,Approved,BOR-NM-75422-Renewal-2025,"BOR-NM-67411-Renewal 2023,BOR-NM-67662-2024 Fert Renewal,BOR-NM-75422-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,NM BOR cert exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/mEt-_W3YrTtdxbg91DSwLQ/T_0HoxbizWNSMYThZ6iBTYrZvnxJplgWly9ZTgCmb-FWRHpHiiFmxL9VS6d2ahkJ0Fon-X_Y7LfkSHFXZAUpnaB6QUF1EbS4xHiQPbFzsk8aMNELrsJh6evQ6zQEz-yREXPWRpNjW5RKJHMOlWsAmsKfqxYp6Uy22YNR3praUKQ/O_vCsvBBchlqQNp4esjyYDGFPWMvi-B2zFbYltm_EH4),BOR-90032230-State Renewal Fees
2562,NM,NM-Soil Conditioner - ALL PRODUCTS,EEA-NM-ALL NON-PEST-ALL,EEA,Sosdia Stress,$5.00,$0.00,Registration,3/15/2022,Approved,EEA-NM-75425-Renewal-2025,"EEA-NM-67249-,EEA-NM-67404-Renewal 2023,EEA-NM-67663-2024 Fert Renewal,EEA-NM-75425-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,EEA NM Sosdia Stress exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/92FNnGsS7_U_ShHxGfjnrA/rwe1vDaV2pJGOBySLMjo97UgBqHAt2npmVHtlTnohVCeJIcefskieiIdShr4ZIr7dPwZpU9eIT41Abg5oyZfG9wtnCRGYPKzQOeGkQlZXNzYGjgdpUDWn3NPIFxDg1BkCGTiDbV7DwryBHIA8JiFIvBm2QJ4HMxANYkSVKDgU-rA229YJYBryoNDaf2W7csj/jnUSZvWrEd7eQMecxdBEHqUHX6hTvlK9xhNFv99z3V0),EEA-90032231-State Renewal Fees
2592,NM,NM-Soil Conditioner - ALL PRODUCTS,EEA-NM-ALL NON-PEST-ALL,EEA,Sosdia Stress Plus,$5.00,$0.00,Registration,3/15/2022,Approved,EEA-NM-75425-Renewal-2025,"EEA-NM-67249-,EEA-NM-67404-Renewal 2023,EEA-NM-67663-2024 Fert Renewal,EEA-NM-75425-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,EEA NM Sosdia Stress Plus exp 12:31:24.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/1WE1cQfCco2dubheChtnFQ/wyifWSNvmGfhYUB1CiaxPT9qg7l1h2D5ZAWI5cOCK3H-cA0utUcJx85E-qqSazH7YZedU3iB51qMAb8AamHuUGXVocHt5MoTcEtgUt4dzdMKZ0AZAZTuNYeIIEscG9DZ_a4Hq9pu7PVvhWzYqe-9ZTnnppqqxHu7_cx0P1NKn4_lGatUpqVKsOOkewIGMQvj/Vn1avUnt1HHO4ryRUUxe1hI8pw9TJoDE1CQlYnRg-aE),EEA-90032231-State Renewal Fees
553,NM,NM-Soil Conditioner - ≤ 5lbs,,GWB,Dynomyco,$10.00,$0.00,Registration,,Approved,GWB-NM-75428-Renewal-2025,"GWB-NM-61871-,GWB-NM-67171-,GWB-NM-67415-Renewal 2023,GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
7011,NM,NM-Soil Conditioner - ≤ 5lbs,,GWB,DYNOMYCO SPARK,$10.00,$0.00,Registration,9/8/2023,Approved,GWB-NM-75428-Renewal-2025,"GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
7063,NM,NM-Soil Conditioner - ≤ 5lbs,,GWB,Rootella L,$10.00,$0.00,Registration,10/30/2023,Provisional,GWB-NM-75428-Renewal-2025,"GWB-NM-72299-New Reg,GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,"9/5/24 Cert received. Some revisions needed for Rootella L.
Abby Bauer to send what is needed.",,GWB-90032232-State Renewal Fees
9276,NM,NM-Soil Conditioner - ≤ 5lbs,,GWB,Rootella X,$10.00,$0.00,Registration,10/30/2023,Approved,GWB-NM-75428-Renewal-2025,"GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
10345,NM,NM-Soil Conditioner - ≤ 5lbs,,GWB,Rootella F,$10.00,$0.00,Registration,10/30/2023,Approved - Initial,GWB-NM-75428-Renewal-2025,"GWB-NM-72299-New Reg,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,2/6/2024,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
810,NM,NM-Soil Conditioner - ALL PRODUCTS,,GWB,Dynomyco,$5.00,$0.00,Registration,,Approved,GWB-NM-75428-Renewal-2025,"GWB-NM-61871-,GWB-NM-67171-,GWB-NM-67415-Renewal 2023,GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
7062,NM,NM-Soil Conditioner - ALL PRODUCTS,,GWB,Rootella L,$5.00,$0.00,Registration,10/30/2023,Provisional,GWB-NM-75428-Renewal-2025,"GWB-NM-72299-New Reg,GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
9277,NM,NM-Soil Conditioner - ALL PRODUCTS,,GWB,Rootella X,$5.00,$0.00,Registration,10/30/2023,Approved - Initial,GWB-NM-75428-Renewal-2025,"GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
10346,NM,NM-Soil Conditioner - ALL PRODUCTS,,GWB,Rootella F,$5.00,$0.00,Registration,1/29/2024,Approved - Initial,GWB-NM-75428-Renewal-2025,"""GWB-NM-73559
-New "",GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,2/6/2024,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
10355,NM,NM-Soil Conditioner - ALL PRODUCTS,,GWB,DYNOMYCO SPARK,$5.00,$0.00,Registration,9/8/2023,Approved,GWB-NM-75428-Renewal-2025,"GWB-NM-67664-2024 Soil Cond Renewal,GWB-NM-75428-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
13725,NM,NM-Fertilizer - ≤ 5lbs,,IBA,Growthmax,$10.00,$0.00,Registration,,Approved,IBA-NM-67824-2025 Renewal,IBA-NM-67824-2025 Renewal,12/31/2024,,12/23/2024,,Annual,Renewal Submitted,12,Brand Maven submitted,,
13724,NM,NM-Fertilizer - All Products,,IBA,Growthmax,$5.00,$0.00,Registration,,Approved,IBA-NM-67824-2025 Renewal,IBA-NM-67824-2025 Renewal,12/31/2024,,12/23/2024,,Annual,Renewal Submitted,12,Brand Maven submitted,,
10992,NM,NM-Soil Conditioner - ALL PRODUCTS,,IBA,Rootmax,$5.00,$0.00,Registration,8/19/2024,Approved,IBA-NM-67824-2025 Renewal,"IBA-NM-74466-Rootmax new regis,IBA-NM-67824-2025 Renewal,IBA-NM-75431-Renewal-2025",12/31/2024,,12/23/2024,9/20/2024,Annual,Renewal Submitted,12,2024-12-20: NM renewal includes Growth Max renewal,rptBrandCertificate.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/jEWzX8hHADtlYyug1mGmkw/EKVcPAQp6soXdnwSoXoIWHlgTZFEUHaL0huRH97lmk39Aym19eQ5dxvy2QwzeYUOfczeCxsEIfaFvlMVP8qtN-K4jCM2svNKTSYkmSSxkHbJq1ZqdU5cwkjpptJnv0MEiurZ5jB_eWto9kegg2nTHakJy5ukTIrKB0pfnXCgwq0/RNAed7bSgomqRYu7h5v8cBtWPsxMAY3vh8LrQqb1ZPg),IBA-90032233-State Renewal Fees
9613,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Calciprill 14S,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9615,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight Ca,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9614,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Calciprill 95,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9616,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight Ca Max,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9617,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight Ca Prime,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9619,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight Mg Max,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9618,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight Mg,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9621,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight S,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9620,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight Mg Prime,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9623,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight S Prime,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9622,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Greenlight S Max,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9625,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Ground Force Lime,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9624,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Ground Force Gypsum,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9627,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,OmyaPro Calcium,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9626,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Magprill 65,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9629,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,TopFlow 130 - SY,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9628,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Sulfoprill 14,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
10855,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Omya Calciprill 95,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
10856,NM,NM-Fertilizer - All Products,OMY-NM-ALL NON-PEST-ALL,OMY,Calciprill 14S,$5.00,$0.00,Registration,,Approved,OMY-NM-75434-Renewal-2025,"OMY-NM-67717-2024 Renewal,OMY-NM-75434-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
77,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,BlueN,$10.00,$0.00,Registration,3/3/2020,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61665-,SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
102,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,MBB 10,$10.00,$0.00,Registration,1/14/2020,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-59528-,SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
141,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,MycoUp,$10.00,$0.00,Registration,4/27/2018,Approved,SYM-NM-75438-Renewal-2025,"SYM-NC-55304-,SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
182,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,TrichoSym Bio,$10.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
251,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,Resid MG,$10.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
218,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,Resid HC,$10.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
282,NM,NM-Soil Conditioner - ≤ 5lbs,SYM-NM-ALL NON-PEST-ALL,SYM,MycoUp 360,$10.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
760,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,BlueN,$5.00,$0.00,Registration,3/3/2020,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61665-,SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
761,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,MBB 10,$5.00,$0.00,Registration,1/14/2020,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-59528-,SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
767,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,MycoUp,$5.00,$0.00,Registration,4/27/2018,Approved,SYM-NM-75438-Renewal-2025,"SYM-NC-55304-,SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
1020,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,Resid HC,$5.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
1021,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,Resid MG,$5.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
1022,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,TrichoSym Bio,$5.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
1024,NM,NM-Soil Conditioner - ALL PRODUCTS,SYM-NM-ALL NON-PEST-ALL,SYM,MycoUp 360,$5.00,$0.00,Registration,,Approved,SYM-NM-75438-Renewal-2025,"SYM-NM-61774-,SYM-NM-67182-,SYM-NM-67438-Renewal 2023,SYM-NM-67665-2024 Fert Soil Renewal,SYM-NM-75438-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
5372,NY,NY-Commercial Fertilizer,,ARB,NutriRoot,$0.00,$0.00,Label Submission,,Approved,ARB-NY-75395-Renewal-2025,"ARB-NY-67461-Renewal 2023,ARB-NY-75395-Renewal-2025",12/31/2024,,12/20/2024,,Biennial,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5446,NY,NY-Commercial Fertilizer,,ARB,Mn-jet Fe,$0.00,$0.00,Label Submission,,Approved,ARB-NY-75395-Renewal-2025,"ARB-NY-67461-Renewal 2023,ARB-NY-75395-Renewal-2025",12/31/2024,,12/20/2024,,Biennial,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5515,NY,NY-Commercial Fertilizer,,ARB,PALM-jet Mg,$0.00,$0.00,Label Submission,,Approved,ARB-NY-75395-Renewal-2025,"ARB-NY-67461-Renewal 2023,ARB-NY-75395-Renewal-2025",12/31/2024,,12/20/2024,,Biennial,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
10539,NY,NY-Commercial Fertilizer,,ARB,Nutriroot Granular,$0.00,$0.00,Label Submission,2/12/2024,Approved - Initial,ARB-NY-75395-Renewal-2025,ARB-NY-75395-Renewal-2025,12/31/2024,,12/20/2024,3/14/2024,Biennial,Renewal Submitted,12,3/14/24 Email from Jan Morawski - label approved.,,ARB-90032228-State Renewal Fees
